ProbeID,GSM1920450,GSM1920411,GSM1920405,GSM1920406,GSM1920407,GSM1920408,GSM1920415,GSM1920447,GSM1920448,GSM1920413,GSM1920423,GSM1920452,GSM1920410,GSM1920412,GSM1920414,GSM1920416,GSM1920417,GSM1920418,GSM1920419,GSM1920422,GSM1920409,GSM1920451,GSM1920454,GSM1920456,GSM1920449,GSM1920420,GSM1920453
cg25478614,0.29177432852819,0.192748840279576,0.275223800406294,0.284422427088365,0.301923300476134,0.36061284628712,0.322997801076266,0.319863271472596,0.236467291282874,0.303855097984349,0.281858201210744,0.285490932584182,0.247723155691978,0.248193718502059,0.228263688558714,0.279151987496092,0.314052988040803,0.361779705580021,0.324058548039235,0.282277287244681,0.312586165637654,0.283987757362614,0.274987127628475,0.31241183602703,0.260584367791664,0.251238691815029,0.333230001603039
cg07110949,0.873538707991454,0.718587292578061,0.909181140737232,0.939843069527756,0.976680376969436,0.849758825738873,0.871334929284021,0.8759774169138,0.829531621457594,0.864152922777809,0.917271915899735,0.897412467657012,0.933242060233827,0.902657522644179,0.838205540828533,0.958035759158197,0.914262639107176,0.955606601752725,0.892749143380671,0.926882095429302,0.80646237250656,0.869920422087522,0.813715254033186,0.92819211107577,0.769907412317439,0.853816168644146,0.902353244232569
cg23239150,0.783667268278393,0.691269696188027,0.790295204218634,0.695705990570165,0.87733678825826,0.794385339772216,0.778253211663534,0.76349460954771,0.60416823513694,0.776215282386094,0.889281215068301,0.733298552408829,0.800350572178101,0.833390106998561,0.830387271274514,0.855751583642512,0.811923114410478,0.794019275350914,0.811434589652915,0.83885598749818,0.838179267291926,0.831346259462772,0.826523688375835,0.832263408407607,0.7936876841237,0.837091024353262,0.690315247099446
cg21254939,0.206003058057218,0.0433192392936502,0.0444912779890977,0.0999998176935605,0.0490561293071874,0.168596705669094,0.135703323810216,0.174170488450076,0.155338942507012,0.114108565569342,0.125735106558025,0.19014509968924,0.105891166761132,0.0850074020104998,0.0593686263176758,0.0899142311694114,0.135434067073005,0.101143406462414,0.085449464513892,0.148129059854614,0.0621822747781418,0.149286648546952,0.0691106279318751,0.183046353822142,0.0971840012803633,0.0661459823407515,0.118665313225177
cg23995914,0.0747031314828619,0.0154019042915188,0.0270084825163361,0.0493414295139631,0.0337348361618862,0.0353969758242537,0.0492400314284807,0.137122485311703,0.130878460398306,0.0573560227721904,0.0671681553599189,0.128748716136137,0.0515045090434646,0.0278624644032702,0.0443188141566498,0.0373762162974667,0.0347903315299747,0.092612028320801,0.0488562892408385,0.0725012097552653,0.0324408760780393,0.0725800139155786,0.0237199709845315,0.0745561193304082,0.0636803364650123,0.0454130751100689,0.0795870621809364
cg23836737,0.372891158092325,0.342230687329115,0.359399528086423,0.414204204328876,0.322502055590981,0.378203192961265,0.415827686108932,0.269186804944884,0.414282368522744,0.343391759951344,0.269113416892082,0.393276564103761,0.331383909591364,0.340969601639477,0.347368870416253,0.373621049012553,0.309568692392698,0.241783221102543,0.37728119589811,0.31283840142202,0.428595275932417,0.423718714227559,0.410292542646706,0.388675002217761,0.520413874465758,0.404445424378859,0.38333448144375
cg05960024,0.984630832342443,0.983343238840088,0.990318538440229,0.989766819553629,0.98574140560067,0.985619857574828,0.992060743960585,0.988025201151733,0.985560689359439,0.982587704589894,0.991094069171177,0.988997667242315,0.989466288419884,0.986412511544865,0.992752879905508,0.986940938375262,0.986240670021104,0.988223241298305,0.988313584886029,0.990381239634487,0.991422611876804,0.984234046333264,0.990185175688036,0.989249517784705,0.987753762109486,0.988255707516233,0.985622043328096
cg10699857,0.111243467802678,0.107709449019459,0.117314712855089,0.116840612662137,0.0935661636547004,0.14680467965373,0.121140078192195,0.157342415077729,0.165173068897097,0.0852689192681167,0.144721444905374,0.139955467112525,0.133799225461486,0.0996353490548945,0.101228410158676,0.145142779196981,0.142401056541236,0.149559978969834,0.312052730863208,0.168885877787087,0.115353837484223,0.106896077853161,0.149323491122255,0.17670844249818,0.191392937078154,0.146110295548368,0.116246327706979
cg05024939,0.120873713444763,0.100552167399317,0.0823607170897453,0.099170108754947,0.131648000512925,0.143923617821547,0.151175089784374,0.249965549745519,0.162162045911124,0.141459336360284,0.199723509852846,0.182078596990777,0.138827918554741,0.116602560557945,0.113067367994557,0.152976737809165,0.155054790814749,0.219500307366787,0.129984175450581,0.189414834706442,0.131150819493227,0.122854500222253,0.1429226771295,0.23137472670498,0.13155167773384,0.12523220637605,0.17219152141753
cg05106770,0.532995458657254,0.0978568422711276,0.218192909660791,0.253276604902165,0.344124069512567,0.213918876279788,0.459594506254487,0.401197879802472,0.344422829332032,0.205311406889458,0.0979351730486062,0.434607934537679,0.157248892106317,0.169844616484459,0.13184607050151,0.176938240994436,0.206906530417718,0.115008905886062,0.226033692107672,0.171307789916801,0.533971545883798,0.53119201640477,0.243866795170165,0.292318558250617,0.539034536395366,0.162610491916835,0.424534931159371
cg06690548,0.951960468765138,0.961790886750118,0.959487093785549,0.928105493411823,0.974682288254022,0.969755495382385,0.953135079686887,0.970999319832521,0.970856494212907,0.957578697695389,0.963076799604559,0.972226672256958,0.965645230627538,0.932105610479203,0.963703625170871,0.952606963810606,0.954583528111554,0.920682530064628,0.948550830213364,0.962762465820956,0.985528377822402,0.964422235774937,0.980714845730811,0.972720309599362,0.94653137354027,0.968744178773106,0.978302590059151
cg02650266,0.0231881464319763,0.0251270213659927,0.0231907792812359,0.0285223510683462,0.0297426202030632,0.0366821375370625,0.0581839953723382,0.060875923233743,0.0337958849413292,0.0340803332002422,0.0390801540129973,0.033635000855495,0.026248892241987,0.028548953147331,0.0268830873391022,0.0299627567812335,0.0311703871283747,0.0615805148895231,0.0254795970830668,0.0366830700442958,0.0274965142783431,0.0352922063399225,0.0252922868420503,0.0931357874745824,0.0361904976973972,0.032977460886449,0.0564949167829924
cg01511232,0.760760905456785,0.0686569068266708,0.289882844500494,0.315603521281192,0.624681374021428,0.160227017957318,0.861328948122591,0.903173861416226,0.758972930838019,0.670752432707844,0.702969510727312,0.8798929513684,0.77768304414504,0.206849091059389,0.181852095370083,0.513848516820248,0.549498997693204,0.873892426265376,0.143540833375612,0.520328301018458,0.590642275205092,0.924114106769425,0.159753630141896,0.323467759553474,0.347396299029795,0.117214991687601,0.924435859311604
cg25148589,0.125690616235307,0.133882647340764,0.120941329556904,0.164780196818417,0.124558169241206,0.135712105997611,0.135366665802996,0.247854161836864,0.111678151012368,0.15182228224623,0.195431541090765,0.133079007421755,0.194574072593528,0.141870827212504,0.157018384945757,0.15740650843822,0.143581928175208,0.195319586172638,0.154905909761853,0.207456611607885,0.132547372320936,0.131202002414134,0.129846695087389,0.165344324911474,0.107215385708802,0.127192440453817,0.169519915448286
cg24843443,0.025362973588176,0.0196133635277783,0.0203649746802176,0.0184225423155598,0.0176974190989776,0.0299808339989037,0.0242402315845803,0.0262698940935039,0.0209151603939559,0.018795157548971,0.0217888344157848,0.0198210748559004,0.020363524218441,0.0243833810056028,0.0171406341953518,0.019548587636288,0.0199842396592663,0.0237268498438854,0.0215445387267621,0.022261843451948,0.0390842219295308,0.0249294460855651,0.0170238272769399,0.0257877004408744,0.0217319969875962,0.0224094083869192,0.0315641048935162
cg03364683,0.0101755203682954,0.00899810415348754,0.0115765334593683,0.0130996379410535,0.0149656337646157,0.0158732330962386,0.0142917639060306,0.0215060465608762,0.0139653373496684,0.0144959938490218,0.0164174101537337,0.0151948579816171,0.0107263877024928,0.0177046717589105,0.011170877684137,0.0155357184080402,0.012955543228072,0.0147039119875745,0.0179842018575229,0.0112385998864167,0.019654531148545,0.0120134849263174,0.0166732966873952,0.0113172691672681,0.0126526612994601,0.0154494470898447,0.0125341761006359
cg21815258,0.986654933564781,0.978317718316824,0.987667956106635,0.990092469817916,0.989634970189829,0.987381512523875,0.988699056358327,0.988691244604814,0.987404004137266,0.982653359238505,0.985642241790086,0.986788018191828,0.985909375509678,0.989930397690936,0.988606700079708,0.990689031685815,0.984194199265835,0.985794421918135,0.982887598929557,0.986762265737307,0.984678598294998,0.979708106157851,0.981536505552953,0.987681242790653,0.981155684837515,0.984807522225128,0.981521054951869
cg12608692,0.967906136474833,0.973362156354683,0.984245534610196,0.98382481255987,0.981931155408017,0.972833491483263,0.9682805679145,0.97424120558129,0.98117089865707,0.973389090090565,0.96171984237242,0.976113975524312,0.969806236801392,0.973261580607434,0.980608257851031,0.979968379463211,0.976779393098738,0.974963612897534,0.9766582351824,0.974040512794286,0.98225104942096,0.967140805662981,0.98238357262326,0.976432499395096,0.978238656452727,0.981307306981364,0.973806955135803
cg20755989,0.962604283525505,0.963996397662099,0.966353137318519,0.957214182246021,0.934176730212865,0.962506768172982,0.967851549603634,0.968154885218236,0.967008565732034,0.966695539745659,0.971922462317931,0.970632423984969,0.9690119589954,0.965028679435854,0.973896414384766,0.968230367073867,0.962970690269728,0.959039437275306,0.96357037557491,0.967223635488088,0.972225416954867,0.964646590640772,0.973069335684275,0.981508173421546,0.973842221297318,0.959613519452415,0.959151788219474
cg12238343,0.0246769452367174,0.0343341641692779,0.045728898776266,0.0495889899142286,0.044797775059002,0.0723760774638543,0.0590718006542355,0.0511993877868877,0.045338700807409,0.0411810504023526,0.0513468970532167,0.0458902980843939,0.0303166888253582,0.0337395224669219,0.0354423641995196,0.0498798217070517,0.047173798346833,0.0879786779048835,0.0308248141659605,0.0875046879955895,0.0355487668784619,0.04252000940969,0.0349778356484129,0.0794202277176929,0.035355421818452,0.0492852975422061,0.0710933128738829
cg02328239,0.15213239084537,0.129878535736154,0.137927849598153,0.137263574460402,0.155952230429043,0.120584105236738,0.176081633832834,0.199658957847152,0.15635865724594,0.182431683448582,0.203688541987372,0.171897679955553,0.193123343932753,0.167202710560897,0.158339518837886,0.183730022540254,0.170331952833744,0.227095693440963,0.169744680245005,0.210411687491309,0.157976257779029,0.158677898675824,0.165931421797409,0.201032045841252,0.158515372411458,0.155044328488344,0.193575541488203
cg21878650,0.654731230533677,0.908778627206295,0.887997239230732,0.714621545176321,0.726026215049892,0.904830223731263,0.45003108876412,0.422102279298421,0.589701136577665,0.689069125405278,0.359209596148763,0.412882248772133,0.416079341826169,0.811096261067907,0.826451267774264,0.573286602757124,0.559250719083485,0.263759286622327,0.85891429430298,0.655937131227946,0.779402067533874,0.382457287343144,0.86692447424844,0.737683034396467,0.834070690581738,0.903938473074912,0.290986480225573
cg26921969,0.0948787108446132,0.0764704358651464,0.100642181277052,0.0941584142731911,0.159047305111334,0.119374367128911,0.166589035262242,0.219693496991787,0.171725798354049,0.155443137923768,0.190410748632906,0.196506215680189,0.147755889178248,0.116740282018877,0.116841372552432,0.179547130237179,0.169162117693419,0.229776530373281,0.112895781886513,0.174221224328844,0.114769832806138,0.125381985428938,0.126896600005748,0.177662445476171,0.136777717664798,0.0952854882161919,0.199725718425609
cg10837404,0.927927170322687,0.687090794454862,0.918708139090013,0.964482757163266,0.985606310826497,0.917299417232305,0.934720365371894,0.907135170161284,0.894491360145352,0.90379721063108,0.932382853206112,0.877183692573684,0.919396811781,0.922958567581033,0.873895178073866,0.964613324680643,0.918867552677055,0.962934600163736,0.890656182313002,0.899708110746174,0.871702329275337,0.90675707012663,0.874501665121307,0.900391990737683,0.788493821317908,0.847940084888317,0.931226050134799
cg01883408,0.403169251879153,0.0439920532333103,0.102194799172857,0.11399083398899,0.135955479812806,0.10078435276928,0.272765141418776,0.444822261973604,0.396914353281953,0.201760662234159,0.259453146232056,0.462531676190818,0.242753111346835,0.0768491320499779,0.0932962767385249,0.2125290366769,0.236533403243406,0.297098756215811,0.142179536911215,0.139603890824014,0.225764322408333,0.322290838186255,0.0991834609900327,0.106548608597489,0.277916141968559,0.0921756487473838,0.419131596723772
cg06448705,0.19031904663762,0.130686203220189,0.0875041271169643,0.0958553899575186,0.117281393234908,0.274771663201759,0.17354534639633,0.190940158337062,0.114926200275792,0.137988226118419,0.161897364610673,0.149702812398335,0.167008445545603,0.103924001164073,0.165568906684091,0.138138520462636,0.116136592678508,0.148462854831671,0.142366167883047,0.207233748114368,0.217630258135389,0.0937303327583404,0.156230708047466,0.226269577167669,0.184376193119413,0.132268633307055,0.243065598649881
cg16983159,0.0400514681441113,0.021796978471812,0.029494886022431,0.0241306895642266,0.0233164167463979,0.041661883152618,0.0312884258412043,0.0576461774953502,0.0477104635723152,0.0328049518932271,0.0395902694871376,0.0422963022924998,0.0364327403490406,0.0272018384830155,0.0192430436651305,0.0232800405699788,0.0405169619663034,0.0222974812797836,0.0250749431864991,0.0186135898003533,0.0301799292892076,0.0344814652059352,0.0350321054255991,0.0340088113716503,0.0455778874674069,0.0228099022324449,0.0443135314763582
cg08234504,0.30072422722042,0.429452387554393,0.426931863171468,0.391470889049038,0.343533332268356,0.414772277713313,0.33579025924849,0.312367808973599,0.282974303533008,0.369095053630907,0.354006822284393,0.344186570732343,0.39996537929153,0.383649419694593,0.439509737778094,0.407049861276966,0.363632247422029,0.321796092376819,0.438362497234738,0.371469000669987,0.388085285861536,0.350390005991223,0.411538146850812,0.374105908100426,0.399598886572287,0.460668376185004,0.267669336599997
cg11006267,0.0588001400878984,0.00833478602029863,0.00871028893425613,0.00850017995440043,0.00993826218735949,0.0163264941331029,0.0167195172024224,0.216699213160504,0.0557250477497487,0.0190281781331252,0.0166385661740106,0.041661988470665,0.0160885641799538,0.0138556092001615,0.0112433060082155,0.0147434863353686,0.0177685152230753,0.180044418130485,0.0122664511060114,0.0219714818849292,0.0133367104142382,0.0365345588092807,0.0109589080630106,0.0180292454661685,0.0114556578532377,0.011846795297004,0.0964981139904329
cg21874213,0.713997313097509,0.366783910234182,0.501272712142823,0.486290612710009,0.516386329480295,0.505303752608115,0.510712442443903,0.658472085538715,0.704857998591776,0.489012833382882,0.440407908804553,0.669493393220552,0.520360626001204,0.438823279375588,0.50362735650283,0.525802568743363,0.517762877050183,0.424859322243749,0.486966631173544,0.429925864722343,0.546050618352093,0.697627169902205,0.478959497721967,0.427754393128384,0.705183034041544,0.426717198433641,0.645626575015934
cg23500537,0.265648504487719,0.256508731365583,0.276014195153827,0.253668128793352,0.293337394225385,0.33737845671766,0.338450768916065,0.364082893030744,0.322815868494999,0.305372790672125,0.364387041668999,0.345825679471462,0.301096222532039,0.282966232546702,0.290814493126579,0.279528055892813,0.295705136860942,0.423207618607425,0.229420038547162,0.336044071082516,0.262278892984285,0.341496169659881,0.307987466450265,0.402497100750508,0.292352121842188,0.271564221818597,0.376817329539235
cg26843711,0.134755568854599,0.261915573993409,0.172411356931375,0.242896429318861,0.237141897726467,0.200379392418677,0.310530115308717,0.173451513672608,0.227635297785066,0.197177712961765,0.302698967718304,0.222882502548413,0.306833114418261,0.213451727899898,0.180413447093374,0.280221502667827,0.227442397742353,0.242170820691145,0.178785981643249,0.27200922930118,0.22366379547364,0.15110822591664,0.140417597124294,0.214234009457451,0.192343217620975,0.255997548157905,0.221051776616594
cg08587542,0.186278054789068,0.287896973379219,0.238642998284431,0.235900697677834,0.220604490294239,0.203523949946499,0.194507278266268,0.171989765240725,0.22458509624187,0.197997319545716,0.190133967532205,0.187241821812907,0.242203215450181,0.247916302661979,0.262165369150072,0.249806570502785,0.229894846026806,0.165073530170379,0.273414432947302,0.239477062776973,0.219774055508284,0.166865544983449,0.307289195880716,0.194927103624081,0.329545817551591,0.227783208321061,0.149777724444676
cg10345936,0.891972781411528,0.818592532816654,0.923130601740321,0.875076592304318,0.836604878374963,0.867310944729937,0.849224403679647,0.854388205348104,0.890311610084155,0.877213875157494,0.834881159533439,0.876769727822633,0.842516665606924,0.817480330221456,0.853478997601105,0.898938496046975,0.84860527249074,0.827233867393173,0.874654206496662,0.828874893630986,0.940478811441786,0.918938397283441,0.841495786226809,0.779546484438101,0.934446073427565,0.886140469565737,0.900519509947952
cg16281600,0.67410013481764,0.53489804875049,0.561871119109744,0.558886814708337,0.511453695118097,0.513795417713303,0.669464555142779,0.681144939957445,0.69328389332546,0.628261385491296,0.494770424512285,0.745533061557192,0.656943746231993,0.536129882404138,0.629972126721042,0.631026463721054,0.60216149739205,0.479966130778612,0.593450530883313,0.483681447560015,0.78992675652196,0.80899235585245,0.655048536480045,0.547697840131718,0.625263343141751,0.633656836963253,0.720537019755599
cg03555227,0.220840825680829,0.206575263909531,0.139103063967956,0.186761737026705,0.148996839223608,0.310079078767737,0.264628102969375,0.295927264713282,0.188964934967261,0.192892502302746,0.249525386471103,0.2259939528642,0.211676861187739,0.173295807444643,0.188296815885197,0.159344325141323,0.195465455687713,0.26811235348779,0.137882869507643,0.321492378419076,0.15276580804541,0.187610150991731,0.213146242673547,0.360227134690007,0.203417895914193,0.159451600961753,0.207645506739291
cg14345676,0.974545697299822,0.965624333751588,0.981913007483009,0.980592661186207,0.972040477832607,0.966740199183978,0.976286215470899,0.9730880728921,0.968981878410495,0.966953325586284,0.972152648510172,0.969077487880598,0.97095608693007,0.966865212505448,0.967080228379507,0.979766096352167,0.968237304131288,0.967954074139783,0.970259847018868,0.971652974923099,0.968512126891193,0.958394672217326,0.961482834404324,0.973744292805127,0.977629372242824,0.968090400193602,0.967776406696103
cg14314729,0.500730992495693,0.44084763550075,0.444051881421472,0.385738313966182,0.401409372782597,0.484376047388723,0.38091839624915,0.407196728547986,0.441175535756174,0.341368924289129,0.282453671404518,0.435111907524222,0.3422098319745,0.353931599309322,0.388515666008453,0.436147203130909,0.386952755482899,0.19049011756622,0.496199053970071,0.348493439364633,0.439273392549113,0.532931319632593,0.469026052171611,0.413214210995869,0.605415315354648,0.419711870857413,0.397138396253021
cg23517605,0.123755024855982,0.0945289014943229,0.102384012003821,0.102245880489815,0.111176158229945,0.154829802478608,0.122041549763584,0.157086317578128,0.138106331724817,0.127986505113831,0.14364264501294,0.114274749437467,0.113289288336582,0.0951719072608421,0.106651321929475,0.117576984174109,0.138784194853707,0.172863329548364,0.108981225658914,0.175331542058951,0.109955061420324,0.127027506095727,0.107767046579057,0.173463865731047,0.114861154524568,0.107718246944224,0.164834907920386
cg01570885,0.521506411350804,0.495574422729646,0.513028827549351,0.528724829077056,0.523965078675933,0.540333147420992,0.531718827218884,0.512235270402748,0.472555032940835,0.48356622876751,0.451724672859393,0.452863360424302,0.477507366302118,0.43301931238649,0.457030212398213,0.479451127724524,0.43726046907722,0.426298617561717,0.447201099690385,0.466444961449941,0.544016061921865,0.538014009989651,0.481661985864676,0.506722590357724,0.562384255146671,0.449570681216564,0.462464037128141
cg23375552,0.0605913555172912,0.0534184913225506,0.0514428581982221,0.0534496693918541,0.0493718024787893,0.0599741748795547,0.0481218710856496,0.068434864864752,0.0605139540345471,0.0640440336989011,0.0654933377506038,0.0716685832837107,0.0641229948555804,0.0667157820729941,0.0621032900585636,0.0600619505833921,0.0602408933298109,0.0609908346693991,0.0607346788127542,0.0626858017584921,0.058223106369108,0.0570082996789276,0.0493638906340076,0.0670708707566151,0.0530583447059931,0.0585822846004401,0.055208459005155
cg20052760,0.40906488976701,0.364707009741045,0.330630269100531,0.375173160114581,0.285329842387779,0.405615116902044,0.342820316756102,0.224002035276622,0.343370813896337,0.348374441809404,0.215891387719345,0.297656978450725,0.289408516842088,0.299220029884249,0.404159654987391,0.328773570683965,0.310183350799793,0.224463208561932,0.438883924863352,0.24555316956873,0.354220668208076,0.341027687343052,0.397366848994493,0.360109034754025,0.465441926780449,0.416973499204623,0.263474204946097
cg16867657,0.352673577021349,0.243198287424965,0.268023846290584,0.290875313502539,0.332594009902286,0.418007492385501,0.472858945074536,0.53230023420727,0.465848032606236,0.409852557957198,0.443412712504351,0.379681855854398,0.399902028511024,0.322986742940081,0.298126348773454,0.445297630612774,0.355602435813649,0.574444661592961,0.318444307551255,0.418537719470735,0.34820826128506,0.39519876254977,0.301881178502855,0.440773404791929,0.386355480512784,0.277466103877148,0.608711689401106
cg21572722,0.250677501386017,0.176365079187292,0.173048694176521,0.202253575689273,0.240210753537981,0.282491154145148,0.309573055949553,0.34676732626734,0.345436136244439,0.29814826326944,0.340639797332918,0.299337978901006,0.297477021437458,0.247424277723422,0.236048149386965,0.322982355140768,0.269295564821915,0.38142882793268,0.244606497497426,0.309158110900286,0.226309084686431,0.267506090303313,0.220359022017226,0.327165246460771,0.240460389070126,0.200434836577282,0.354013565252511
cg00194146,0.181770260722509,0.100331689735694,0.123281153039333,0.0961689999981005,0.0772853449188189,0.127407939405039,0.100132738250197,0.159786039506565,0.143136406173376,0.0780558968578743,0.0712776286707399,0.14640424392214,0.0784347806180269,0.0753089627975281,0.109201256640104,0.0938142452741764,0.098386898748279,0.0735235992888094,0.110023181085502,0.100700574354253,0.136301692760848,0.208633048904105,0.106641794274053,0.0974631631821351,0.225685037150799,0.146620355394005,0.139769809791184
cg01527307,0.924477708146505,0.856262061027858,0.900477082486647,0.917668126948476,0.843209043246588,0.951263054084265,0.902905773179113,0.917334083967837,0.874563512073061,0.862192565840817,0.860973208156657,0.902574228715888,0.819643862619302,0.839839089155515,0.859200126404787,0.818110984697711,0.860626797257228,0.826930693126733,0.874046405447854,0.879398761358896,0.907557238419954,0.925322132093255,0.891873699574198,0.894303172320361,0.896787438037934,0.858161574855302,0.911743753370898
cg22736354,0.115963097770549,0.108583580485044,0.121800060697605,0.13342267195441,0.133649586552485,0.137648540393056,0.167049843804871,0.251227308767087,0.118794952272256,0.143230416916053,0.171343856474186,0.195364793154296,0.173505430611754,0.141989738708417,0.122693941478445,0.169823286752735,0.156456588702376,0.270633048199914,0.109897353719224,0.126206203181304,0.128920642556776,0.115758346935141,0.117394390696417,0.172830634915853,0.176566463642947,0.128248026169282,0.219582873886052
cg10699171,0.534353454355863,0.244919834021212,0.695276112222732,0.8255625658172,0.883718183223443,0.253180327275508,0.692459413092568,0.616657161715739,0.64789987841976,0.638761519627005,0.720664388233119,0.651875537196246,0.740504516180537,0.632810373499794,0.552329373197631,0.772492211204781,0.679833133801416,0.776746769821007,0.650242254663015,0.570727903027756,0.632433219758759,0.666448374365613,0.484316023113848,0.513215687350769,0.317572931984047,0.463821206688871,0.652302753335076
cg06493994,0.104196692665209,0.064525424373245,0.0696241304811008,0.0865633156881811,0.118072642863322,0.123400144234815,0.152740833760584,0.153674824401304,0.12503626428113,0.109131611131672,0.160701266630487,0.126509749769759,0.104561430455424,0.0791486827724857,0.0903918378336489,0.104489058337437,0.132909934096067,0.19023624584488,0.0907935804032046,0.137062591197041,0.0848904008139986,0.116917304721365,0.0939604185448533,0.178519462641688,0.085238295571437,0.0689345300202405,0.141236830336886
cg04424621,0.100670349663643,0.231901185554608,0.223843241526441,0.126344422866916,0.0617718597086668,0.120051508664124,0.125135014054218,0.133810721101116,0.166881106012896,0.0977581373139884,0.0754433582854431,0.137336499039225,0.131935011452222,0.106044692881852,0.221715327186525,0.132064497066685,0.0831790687128556,0.0424461600207011,0.18611524899702,0.109191919370657,0.265680540271658,0.218514047917906,0.241758842925131,0.133243902419703,0.358206345663512,0.260222818810115,0.196316939647048
cg02281167,0.20590752800958,0.0685807857063336,0.076724208172413,0.0825550563955702,0.0917190976727613,0.156658796082741,0.159530735758818,0.217268871193844,0.255876135855327,0.104521882844098,0.15320842627308,0.242592551083141,0.106645653407955,0.0924795279140996,0.0944178565720492,0.110622380810912,0.112734380548722,0.160825626400524,0.0768351244854452,0.170975422065151,0.0981172029096572,0.194499139434982,0.101898636254433,0.172377490775547,0.16245761072732,0.0867141550535607,0.196418454088318
cg03771840,0.249552516893501,0.0359553106051028,0.0410434909676912,0.0690174604220165,0.10075595940405,0.119356285327832,0.167715132244166,0.295773535794351,0.351817064153442,0.0769826109671267,0.154932855190879,0.331351386496918,0.0794252763198921,0.0647803382512224,0.0498226801922373,0.0715992371346189,0.101609969888361,0.192442309135298,0.0662429337682817,0.166257946810436,0.0830574664786533,0.281163828579697,0.0604120847746334,0.150420848707046,0.192054947653609,0.0726632736652354,0.258533354145565
cg06685111,0.401497244948851,0.481236992392812,0.466486335286458,0.475684553251702,0.455516704409967,0.516534341349568,0.433478389328747,0.345360204306777,0.394948980045153,0.429596032977561,0.468067849317426,0.380116122095546,0.467938769779829,0.459508811619519,0.465949946271075,0.494424638001701,0.453855662198977,0.398007760822034,0.469369687126726,0.499569362997458,0.484534606694681,0.402769699681164,0.496790106920545,0.484084009784648,0.489155439524727,0.511409463344509,0.346918224687731
cg06462220,0.189231369229769,0.2026236129484,0.248948350144892,0.238200879760297,0.260200077515823,0.225177089365473,0.238871375622196,0.0895956809719964,0.128764671241765,0.15965185330124,0.201290547775662,0.117632008518578,0.194828630629704,0.139963397123572,0.257350166758055,0.213093637763995,0.16833388941503,0.117065647999394,0.243653013431777,0.132442666264183,0.301937058285125,0.192518555188866,0.238312300575979,0.205311835317195,0.264785303719497,0.303523012704756,0.119035944757373
cg08420066,0.281670733846512,0.183437342705586,0.345369224584365,0.378719514965387,0.403823110521184,0.28058905624792,0.335259459742366,0.249569666513638,0.234231326227593,0.311220616206395,0.311715356833802,0.298814082236334,0.383707895092622,0.324947658065206,0.31392252194492,0.381690975559642,0.323197826662639,0.331695603172447,0.344342751764419,0.32885232179436,0.301201505063531,0.341693683998412,0.277407585663721,0.302841430594433,0.244998425961497,0.279984422401746,0.278789433385645
cg21467614,0.199510076008882,0.136468664400952,0.058024898402408,0.0474395182428989,0.0612795095838101,0.0855788705954734,0.126933641580963,0.148908990315471,0.221367135552883,0.113523703994051,0.108941291294772,0.147936087345681,0.0691132419478598,0.101504433246429,0.126873115045618,0.0678395348752588,0.0799481451565116,0.0366254536445115,0.0912973207821965,0.0600620954225536,0.174726916305763,0.17814668612799,0.160079426975943,0.099705424362032,0.293764661667339,0.117703073314578,0.117921667900155
cg12753631,0.200010133324182,0.240308615394591,0.19618216429558,0.180081961669629,0.183109953474146,0.19227783114387,0.175756292977874,0.181230273213476,0.192766930431375,0.192257867511749,0.194099290737805,0.197739281351951,0.215487028229691,0.198053192036737,0.25861350764641,0.204242627300882,0.217354713874309,0.162599726071472,0.244885605036571,0.202127379638229,0.201293123887123,0.217024380872938,0.218104086984849,0.184254992238244,0.271666379664041,0.234755509120981,0.183040013395548
cg18501647,0.62171308197585,0.394784358200374,0.430704677632951,0.454559967994184,0.443141711181329,0.431124762076575,0.50537872475065,0.682956477211453,0.697940309103347,0.490584882884039,0.511137086501021,0.577905285163733,0.499984760666006,0.422638418035103,0.440405941220118,0.46053893330808,0.534991377409262,0.549856767725155,0.436750751903531,0.503146358325965,0.432176126522882,0.627606316450137,0.4180620108676,0.542954482863879,0.544469529565827,0.411538011998872,0.773039602374073
cg04576021,0.893075423633405,0.797553488550289,0.867748923835647,0.9085833544088,0.88778734291392,0.791508930479451,0.885427466424109,0.909641233579706,0.859023080855599,0.848286404880553,0.877155287917048,0.884022790355542,0.930541998180398,0.843292429375892,0.798758106426053,0.825404065937481,0.826575027257763,0.880838964343159,0.7854884928826,0.900360967774007,0.864670520745281,0.877633657161083,0.786031854000414,0.819960118097596,0.744375082811122,0.788421062979719,0.867422366450202
cg10192196,0.291299252227844,0.315972238667083,0.315665688992703,0.333448124330209,0.321008033707417,0.334732383797103,0.314894787397477,0.318746555573295,0.324851624017985,0.321587902845789,0.339381510400894,0.337223866216468,0.330555265028517,0.321951571546843,0.322658744089701,0.321014868568857,0.334649243160811,0.354435074773386,0.309496778326644,0.34907445201588,0.300371347709465,0.280639665499499,0.323459391558735,0.305621947297002,0.297109253403014,0.287949198955746,0.321060439251628
