ProbeID,GSM1013208,GSM1013200,GSM1013198,GSM1013205,GSM1013206,GSM1013207,GSM1013199,GSM1013180,GSM1013175,GSM1013229,GSM1013176,GSM1013181,GSM1013182,GSM1013177,GSM1013178,GSM1013183,GSM1013213,GSM1013221,GSM1013214,GSM1013222,GSM1013223,GSM1013215,GSM1013224,GSM1013187,GSM1013233,GSM1013192,GSM1013188,GSM1013231,GSM1013193,GSM1013194,GSM1013189,GSM1013232,GSM1013190,GSM1013195,GSM1013196,GSM1013197,GSM1013191,GSM1013201,GSM1013209,GSM1013234,GSM1013210,GSM1013211,GSM1013202,GSM1013235,GSM1013203,GSM1013212,GSM1013204,GSM1013216,GSM1013217,GSM1013225,GSM1013218,GSM1013226,GSM1013219,GSM1013236,GSM1013220,GSM1013227,GSM1013184,GSM1013228,GSM1013185,GSM1013186,GSM1013179,GSM1013230
cg16494477,0.0520082031928132,0.0584820012974735,0.0556271034203264,0.0602707084038648,0.0738458124167212,0.0617452329478027,0.0494294792249176,0.0579721090387721,0.0609947624557958,0.0619569855711686,0.0605718084468726,0.0480220522268638,0.0498245513583233,0.0581917201220168,0.131026241124121,0.0585519740036301,0.0667958213224611,0.0654627834557504,0.0627274742555245,0.0583145172483072,0.0666340996498029,0.0688328236300624,0.0620026484132538,0.0703715371547686,0.0643700974432357,0.0808965194667396,0.0800315380297444,0.0557798189028348,0.0693567854274656,0.0688820590590732,0.072961848816844,0.0536483914595043,0.0789328800557217,0.0637662310168431,0.0699243255107994,0.0828219143964124,0.0682229918723176,0.0889977157732411,0.0708218900179536,0.087538637573935,0.0775384037734266,0.0723940507046262,0.0786110762687564,0.0747244935387701,0.0852678597067316,0.0915072987355097,0.0752576964722927,0.0839671473954631,0.0717177873407989,0.0497562782574383,0.0779368890902803,0.107244804401743,0.0787579899506875,0.0780584209884508,0.0524145269672425,0.0945070902109098,0.0728957421726699,0.100271517675109,0.0644326260254862,0.0665964344752851,0.0602009676083409,0.0776766526206554
cg27092035,0.0423264779612345,0.0348054057723107,0.0395006451272202,0.0369414828083877,0.0351745271728487,0.0342522972346243,0.0443869604946454,0.0494027063295339,0.0426054161027373,0.0369322782591366,0.0361618747043234,0.0410162047568615,0.0530961827191767,0.0551551614550158,0.0293596232884317,0.0367494108769115,0.0354728591391857,0.0427308431835666,0.0329016543283486,0.044057686602858,0.0399801613928947,0.0468188620711537,0.0407995345512991,0.0467422334234654,0.0451217446986244,0.0458437599565601,0.0466003015610772,0.0262273651774929,0.0326331872228426,0.0511535103610208,0.033521106405508,0.0368554382137831,0.0638837648701688,0.0439951312151818,0.0382240328027857,0.0424778267927126,0.0361284816706309,0.0437630534730904,0.0420370906501984,0.0426567972351479,0.0411880399888604,0.0391767868516668,0.0407147116899039,0.0355749202056898,0.0448984832327801,0.046275058908445,0.0396030489151523,0.0546525115332037,0.0382622472121273,0.0328305306490487,0.0406605515057532,0.0581046130992228,0.0550576482385187,0.0565603796140938,0.0403928878231832,0.0367104711453995,0.0387324342556874,0.0402091884380247,0.0550799622965309,0.0446242469728294,0.0363249682309184,0.0460145583058794
cg23517605,0.112647715506233,0.0956927601426823,0.122469629887886,0.120716293309014,0.122411330534538,0.140774731046306,0.11961420450076,0.12702706012841,0.160097904271195,0.115730206607242,0.137449797962282,0.105784661687934,0.0680069094627588,0.102875460877662,0.134116901238113,0.116249931211437,0.119812952466185,0.119715389161572,0.130226487536426,0.107796962369854,0.116905458885105,0.129986576967587,0.102884738161216,0.135481191384288,0.137904917363712,0.106643811752999,0.127033760367192,0.10655377767947,0.140159035644114,0.0886037592127913,0.0826362703627486,0.0730433419497806,0.0920502816302593,0.115007882231308,0.143498693585213,0.113389430188854,0.112899215086197,0.122805288832099,0.120892840471745,0.139309223409733,0.132062852362649,0.121828773194092,0.112858434116651,0.176194884570845,0.144849810297548,0.12076756801426,0.138189753481017,0.126772153669467,0.103925750874054,0.0770580613145566,0.123820819399293,0.12882397336682,0.147841807561118,0.189165755279207,0.124102012644121,0.141622836139091,0.089898534503986,0.0328474666755371,0.111675100288504,0.0987811581030696,0.127448263738262,0.117101422633898
cg01570885,0.387083718352906,0.460225254979606,0.420465175235859,0.446898768639079,0.42600583770629,0.412033772153447,0.330036500120615,0.356426149776909,0.339026581254198,0.438092856218882,0.389070646257956,0.309297524944946,0.378156598838795,0.425573023471965,0.313116177190329,0.310120880893979,0.405343798060573,0.404392116235098,0.393843913338273,0.41858281091384,0.417045449558382,0.386967349950921,0.395568803688661,0.382289174882615,0.406866100191771,0.41120421253846,0.407315283884892,0.435054780042664,0.411446533473705,0.401173987821557,0.434352412806229,0.320624653554807,0.451797927012312,0.382336500138982,0.36681133472768,0.335984787189772,0.379307078199406,0.402137397314334,0.396398605411446,0.372203806695525,0.408922144081527,0.425498024731175,0.385812562391135,0.406377145767907,0.403718800136782,0.436340441760137,0.389413031460641,0.397848974754569,0.355156139625443,0.446256171330268,0.410106300348064,0.438659939312256,0.425670481123144,0.405376761502324,0.385557821384176,0.37049465380529,0.384000148294125,0.216342539935825,0.369920321844088,0.35497780217096,0.360981129104344,0.389322444730301
cg22736354,0.188347585826119,0.100357670008202,0.171215731777884,0.124419179737983,0.182457652896911,0.170011235427245,0.142750238786762,0.168585070087174,0.060821052839748,0.126167201963213,0.171900785909433,0.10032283746716,0.0701113876897622,0.156470219983129,0.135885161057509,0.146508351638198,0.146924270187343,0.152288605746307,0.105844179979625,0.142743471534162,0.131422206167722,0.128601484985379,0.138170086387741,0.139892879592222,0.16850180039211,0.180242814295579,0.14469806085421,0.157572945893719,0.164538307041054,0.112245943982465,0.248976393017952,0.122035179014968,0.145798015340425,0.139007856567681,0.148125479725412,0.142758939304946,0.114532905146208,0.134562687012866,0.177541546265563,0.186749297973391,0.148325324997096,0.143558887268785,0.150632644824129,0.238305948309776,0.141905694015836,0.14695263067051,0.139174487941349,0.189234699997234,0.12000299315985,0.111541857969286,0.115604986682568,0.156741704582565,0.132905035956457,0.305068869798457,0.170034175409459,0.145621678775338,0.108423374322845,0.0555444862585558,0.17198336830273,0.14086666241078,0.142053279192938,0.130158209581221
cg06493994,0.0855687529495566,0.0715900496232302,0.106487517178495,0.115721024182699,0.117835545940181,0.100510354643637,0.0778367558298695,0.0966753979264649,0.0594315409167793,0.105774364335068,0.109363077577175,0.0561528527242572,0.0744233406600187,0.0832551140907773,0.0573070905520038,0.0794974782919685,0.102096033780732,0.131587037474115,0.0786459222427193,0.0870387832755466,0.101748051702216,0.0930059391856822,0.0867608729442153,0.10720965300837,0.119621321344366,0.0995121135158761,0.12955817278673,0.112756897158129,0.119374689200922,0.0700558239246469,0.0603669404905198,0.0482445445482713,0.0916548160244282,0.101905812239364,0.0807125603032697,0.0923467335476408,0.0873996929669174,0.0902641916713603,0.0910696003123177,0.141359738710046,0.107000474561435,0.0988742258997424,0.0961384306045377,0.17310153669025,0.100635915790419,0.100738395958133,0.0866128685940409,0.109303572230882,0.0885070838486662,0.0304938838362897,0.112918390671974,0.0976567232040774,0.117704252272055,0.199161919704155,0.0958351849384876,0.0989431659904013,0.081808169604028,0.0388088912702584,0.112211585370667,0.0652007180862928,0.0544419419587666,0.100012557205573
cg14258236,0.974307753322935,0.977077470550459,0.952790489993322,0.957086498320848,0.959430716626647,0.955291710073571,0.968466392265691,0.970794178292803,0.763657420275575,0.955803754087478,0.971184654140605,0.966414049470957,0.919491734606865,0.966659920623319,0.968967640260907,0.972476341673312,0.952322174611362,0.966608436985401,0.963009383000699,0.973247625294388,0.965960700575064,0.958609319126504,0.971490852603649,0.96503934972383,0.954130112224772,0.954597880154576,0.968676798383436,0.958361628145402,0.97290128688609,0.966009321935155,0.949613562550164,0.940677771152961,0.963386882901635,0.959413158713492,0.96321379481496,0.961872634474647,0.965159996075687,0.962517872979639,0.96582044863574,0.959170435226594,0.963374024502241,0.968939641497997,0.968929852187076,0.954179453221928,0.969546274231795,0.95582297406918,0.974200587319875,0.963840520080585,0.962286000636978,0.871512827516288,0.966623637482764,0.958095367416658,0.965330987388897,0.958319553814673,0.963324339733683,0.96809950931856,0.963503655682445,0.949493010905217,0.967430321672824,0.970373188287958,0.96663582044903,0.960904707487567
cg03270204,0.942952666210111,0.918509736804078,0.902506423312575,0.898251912898458,0.905131418816522,0.940405222067343,0.932768906870829,0.917327169229603,0.974256745426042,0.911507785516137,0.920443630021247,0.943342190160608,0.957917785323194,0.907221547156329,0.937801618870909,0.847005283648374,0.918222596276151,0.906048396777965,0.906201306903007,0.863542860910172,0.907194061453958,0.937420539020852,0.940045307760545,0.929335930478921,0.868652250009649,0.872022159985777,0.869004702987634,0.856627291571849,0.920175685836471,0.854078356614457,0.949914341639203,0.888222778484858,0.875613343716484,0.902552266861061,0.903693783011676,0.901841424115209,0.890116138868526,0.894468359487519,0.889644745203079,0.898405420522225,0.882901128401827,0.913733022789784,0.892821210542653,0.899923843654744,0.904285986733841,0.916720202426716,0.892011144029748,0.877495253946024,0.897933368977821,0.922569463216597,0.853520177680702,0.873943706383792,0.934052987312269,0.883990655962605,0.907501007255632,0.914566077758167,0.905262228554511,0.814947568144751,0.885785580106683,0.926900036525116,0.90166642981705,0.917964125184487
cg16150435,0.906994270661209,0.855937369154794,0.855843126871013,0.849294393699926,0.867683692892538,0.854432066432575,0.812046913149669,0.868720809677436,0.963470052858314,0.884809657207016,0.919348267465505,0.866195269201901,0.892806737603522,0.885685715607349,0.874413776480462,0.849659960134278,0.823773307643938,0.931478441557397,0.891192149609091,0.874125661749808,0.916883304966325,0.849087841992474,0.875083027456045,0.862298275400406,0.845779192382295,0.804602224483928,0.843505468255494,0.919511927285502,0.870495780280501,0.818576127069777,0.855966996071624,0.896794223069601,0.863805039794344,0.83281422031459,0.84723082946273,0.841776900663155,0.857069066268308,0.85072300192474,0.881876565689601,0.882955663501445,0.852295174757507,0.903497751908423,0.87744547340364,0.864969828281778,0.91370944255731,0.873294432467329,0.868929750977048,0.915379533844532,0.894701559536844,0.943644180700451,0.915820041510393,0.880287396021797,0.890591745012698,0.836082273725567,0.881628758004353,0.853562322675953,0.889213438768579,0.925869050026389,0.834294176403893,0.81403547553343,0.889960420784776,0.864041397943074
cg18055007,0.0632353742871632,0.0468752735642409,0.091495351945244,0.0621172831680205,0.0970664956816412,0.0590436009141459,0.0454761500424403,0.0689306801355422,0.0415402179000708,0.0728913279420793,0.0766127005122124,0.0442148210443924,0.0846257975561735,0.0686722588178491,0.0934213974845335,0.137664690469015,0.086375361240674,0.107759123110051,0.0592582164545491,0.113394721669158,0.0912747604158994,0.0570841006735468,0.0565978335849165,0.0715926408760016,0.0849820203535905,0.0747954367359053,0.0794023503655145,0.0760611711814774,0.113411048977662,0.0467965866542114,0.0680435327700715,0.0364508456929744,0.0672406220454189,0.0426070776977243,0.0705994179255328,0.0474518822439135,0.0706286224133267,0.0848519837844269,0.092668295937393,0.150275457831051,0.0886180207969849,0.101051384759126,0.0496449654070003,0.21215498062409,0.0682607501478259,0.0878237061595768,0.0672143404372894,0.0799686118314907,0.0885237191868614,0.0476146810041969,0.0830833203886131,0.0621517468263781,0.0888495134099469,0.173138002810803,0.0685180284835129,0.0909163472628242,0.0992080292012749,0.0844370832578336,0.0997646650736853,0.0641457222529117,0.0694078997584903,0.0518287424330002
cg26824091,0.0336309384331698,0.0203776327760889,0.0221299813738173,0.0291503606787985,0.0681642410818094,0.0463631573979767,0.0223418050831217,0.0281530424880181,0.0124010373705845,0.0286258660016109,0.0221448242358265,0.0212627378815347,0.19004302267509,0.0353865528119059,0.0332091704282507,0.0561298905914616,0.0365672062828443,0.0368598345267953,0.0327284285719686,0.0373941062405329,0.0344124903451559,0.0348984535155007,0.032941144034034,0.0433421230115935,0.0631799848373669,0.0789496950891073,0.0331702168440808,0.0422047364217344,0.0319113220318844,0.0294506799859985,0.0409439333525432,0.0193613723910498,0.0261377055410651,0.0287894989244823,0.0331577153996772,0.0500418198878992,0.0254258308683372,0.0345781569915835,0.0386536415530314,0.0405678128584566,0.0337207475249207,0.0360695703889253,0.0387618836624565,0.0352475864192928,0.0321105408566231,0.0341672107864186,0.0225569659426005,0.0361772265882313,0.0280727273475237,0.0206573221791946,0.0387503036618394,0.038562262317269,0.0418481659916357,0.0345608629602467,0.0331208029483433,0.0243087466218136,0.0295155671969347,0.0314823359517827,0.0360992677436933,0.0415628815656025,0.0354043903687906,0.0248077798349282
cg04452713,0.0897403812233193,0.0413495597679463,0.0671183660759361,0.064549989000161,0.0881611429851914,0.043184397653415,0.0338509526972793,0.0581226660948592,0.0269094812143204,0.132544554438529,0.0733547299088978,0.0340743861602305,0.0699156765619569,0.0858051219618104,0.0673260547417567,0.0867605704264234,0.0835477847358843,0.0928587846601637,0.0593878963682563,0.0763449341370176,0.0756456118001217,0.0681448284786341,0.0538145245240701,0.0406794693580419,0.130965084693214,0.111279122668254,0.133078623788744,0.120609779289603,0.074931131916003,0.0611753274478629,0.0578562769294371,0.0352617838748914,0.0745612632021622,0.0719723089513887,0.0502003458913768,0.0363546249240095,0.0660399307526871,0.0834452032849353,0.103893557102331,0.0953647784008314,0.0955606074648899,0.12337029002751,0.123215403562044,0.100935280891293,0.0915772591476669,0.116603964953359,0.0683398378083061,0.0673542459386287,0.0919675111708903,0.023496998602956,0.0850317627608052,0.081517956598954,0.105804508045394,0.102513620867852,0.0528509984276848,0.109806890127856,0.108594733163955,0.0540401061532878,0.152364879408478,0.0567298941209247,0.0358248442166236,0.0838750712960263
cg02217159,0.0914912474529254,0.063199469575113,0.0885869605415259,0.0891039129466862,0.131053579737488,0.0918334226004622,0.0796908807081272,0.104560486982937,0.0220510513378357,0.129044877204749,0.0864053294839112,0.0846026262767613,0.130665429107923,0.0973465115881261,0.0651482498269966,0.145806419749554,0.0760995742461952,0.0780409119552204,0.0950923399243004,0.0759733536859909,0.0893097093885888,0.126500779019099,0.131257415238764,0.0950675976745238,0.0837459864161719,0.121579305615798,0.0801337588132621,0.0668901331822596,0.118462473718791,0.0675617985086039,0.0913537073491747,0.0731560411776576,0.0768523861779861,0.0702799545560495,0.112748583244507,0.0706825207658708,0.0781780926726432,0.0633582424067449,0.0835449789905749,0.0691262624348293,0.105757694048797,0.0817027877016574,0.106848525933933,0.113699988375932,0.0901305670459971,0.102175242054622,0.0957761729449907,0.0857002899965402,0.0946128699614016,0.0998210783824539,0.0810056572517457,0.0492391558223968,0.0840779287240722,0.0826948539185571,0.0940273453942429,0.0795056215940788,0.136685034092378,0.0699474258792085,0.0888382083562534,0.0892209493705205,0.0545585869699273,0.13086401756353
cg10940099,0.0116859522049751,0.00725566917395905,0.0124495151025353,0.0125031938975259,0.0106639565604163,0.0111884534789918,0.0105822093440209,0.0123314199716776,0.0111178325765222,0.0105726824545766,0.0115794057292551,0.013670343647649,0.0106526170439908,0.0102316275483111,0.0114843160669093,0.0101529047919575,0.0101074496679548,0.0105382519391915,0.00984392696267533,0.0106906424138827,0.0123640900121433,0.0111109469323124,0.0114941573733731,0.0133277850970048,0.0171054386998813,0.0126101996186022,0.0134637547965951,0.0156824043636582,0.0129402080209495,0.0110717771568398,0.0112798519909703,0.0129640874716229,0.0127980978353617,0.0151301082573755,0.0124881526723989,0.0111585393063245,0.00918023804068726,0.0119510656988343,0.012385295931502,0.0136220610176662,0.0134899431488774,0.0115873624160327,0.0112050981366699,0.00940348210248155,0.0116995183557755,0.0102339434031787,0.0108660165015079,0.0104511031212907,0.0117018764819088,0.00909764363106433,0.0103066973575538,0.0115255497832945,0.0101300572281413,0.00992095095492745,0.0104585317045642,0.0113894469012851,0.0111326576711247,0.0131736614684989,0.0117341687625762,0.0124281269939114,0.0114977853972814,0.00926767663097174
cg15381769,0.0337163930562212,0.0224095773881671,0.0414666546453551,0.0328872386946569,0.0287360924054018,0.0371831125749165,0.0400615852578113,0.0342070671472261,0.0391685781577669,0.0260282162909765,0.0266660166331065,0.0360904430868072,0.033665400580329,0.0325476719759157,0.0362024342111504,0.0360063951748313,0.0366490829592232,0.0327929885947731,0.0323485375769004,0.0326609746500703,0.0282185915597228,0.0294223078003114,0.0342522440183736,0.0360846400323033,0.0326818302662438,0.0461542220881619,0.0328014302438077,0.0365951628268472,0.026528914147763,0.0265549008646682,0.0218984974840794,0.0314233333861646,0.033950829362734,0.0396941226957881,0.0369511699949766,0.0389813237396672,0.0295790566501357,0.0384124107935289,0.0397068941157125,0.0332420417651364,0.0399531658327389,0.0363965544331236,0.0403082706238053,0.0311479324409449,0.0352888449007217,0.0314824101171801,0.0285831184556101,0.0334100926702684,0.0352577668154191,0.0360168946006032,0.0263774256124154,0.0351765137906778,0.0360341547924813,0.0343550080141502,0.0294782702582611,0.0364459808215124,0.0290766419566487,0.0327944750361068,0.0336640974197603,0.0395464146680619,0.0433773591918269,0.0361257513067184
cg15804973,0.420275894912188,0.518867710761814,0.484982390271006,0.569778681384335,0.467160650293338,0.346571587900514,0.428572033585562,0.491838850426606,0.559721776956098,0.499591439608718,0.52079155272127,0.47442143958447,0.539751393501449,0.521368947178976,0.576948333984122,0.575036230338671,0.414888058332973,0.542304021192233,0.475129767336833,0.52278084911053,0.51204291168554,0.483133097997067,0.489844517992674,0.405636741163481,0.547900920447247,0.544621499734201,0.521144073198026,0.428620689683169,0.567548225208478,0.52041660091866,0.526756082488186,0.557621772733579,0.455667680989233,0.465395093388028,0.579904293162606,0.387213846353843,0.5324314539583,0.51863165644406,0.50994451285717,0.370185161298129,0.491554157392512,0.488672559827223,0.391441534430362,0.3723008384913,0.476411764099908,0.553420667695751,0.473649315098779,0.380239531067919,0.42392256320068,0.423510830074147,0.526715789548866,0.521601445937462,0.506105790226937,0.374769270342492,0.449054273745802,0.466671840409815,0.481944880098913,0.816041263738933,0.468368992098352,0.46105405243793,0.490627439530058,0.461563479691685
cg15185286,0.0133959876553996,0.0135574932632661,0.0156274948574579,0.0164801030634711,0.0143785830738173,0.0145719906414392,0.0158930660499631,0.0164387059024961,0.0101414617531311,0.0169111508353998,0.0169552835288198,0.0143868075821523,0.01377994064717,0.0162207964813083,0.0145006423781287,0.0177091097160342,0.0149791317209191,0.0153603650056723,0.0155263314637912,0.015301564231054,0.0133422245559463,0.0175396911257215,0.0168838600199055,0.0227140344286028,0.0223728326332049,0.0202356164139471,0.0198419956728461,0.0228178376518185,0.0176134797396967,0.0153164429603776,0.0187463170382832,0.013824661254947,0.0196488795199285,0.0182153437452043,0.0151515488965467,0.0158366348582374,0.0161129656548192,0.0185386522337828,0.0191179021633854,0.0187029339128534,0.0166440957145114,0.0162036682304899,0.0182102327890488,0.0173495516523299,0.0214021648742914,0.0155913935423749,0.0155036824477834,0.0214742645937186,0.0151872351228766,0.0133726224474779,0.0144867325851594,0.0176969821048226,0.0155070763641355,0.0182681410949844,0.0167468961718834,0.0172773243126243,0.0172008411614395,0.0127277291853801,0.0183558120029976,0.018523128923215,0.0141224902196405,0.0179140138805814
cg26620959,0.0723324710739891,0.0609065095844001,0.0545762560168424,0.041423251723858,0.0555404831711519,0.0429848636050394,0.0305304838816592,0.0506546688449083,0.0162776632380376,0.0595050383411667,0.0322245553840875,0.032360694544716,0.030178269301104,0.0456655058970278,0.0604586485738647,0.0624402748482046,0.0533139403694414,0.0530219639070014,0.0373912931011959,0.0607925651209993,0.0357148451299452,0.0430469132872204,0.044145499745696,0.0538715076488417,0.0888541999737696,0.0811788551218209,0.0490507561575192,0.0496657650547582,0.0701637128022153,0.0611827627614971,0.0667987658055809,0.0617692702250678,0.0658722829648311,0.0646180064936867,0.0546953521420475,0.0334216525386023,0.0398585208035328,0.04547260659436,0.0582290498008174,0.053068813173901,0.061170537090934,0.0398003567353173,0.0447827382263031,0.0704669988758613,0.0469790141224999,0.0593543914549151,0.0381135964340592,0.0297644975630525,0.037426063826383,0.0253750134084659,0.0573143775733255,0.0479852254081601,0.0565837791801089,0.0907447330450823,0.03993921645805,0.0539185012771232,0.0529323350840419,0.0239123734412091,0.0611192908673185,0.0359232363599981,0.069453147235266,0.0287731240280081
cg26845300,0.115130576098168,0.0244055962603078,0.0602659722212522,0.0589245045529215,0.0318731061809959,0.0397690505456618,0.0241479384114922,0.0358117645995574,0.0186777608087872,0.0327410581715511,0.074282863016853,0.0247742572385877,0.0160429401830209,0.0399503858371485,0.0268616836229526,0.0578957232655727,0.0340765207868614,0.0598245444487264,0.0249606365467431,0.0426139219994463,0.0353140426694637,0.0352907062993461,0.047099118382567,0.0530768298773697,0.0839892765594273,0.125288572442913,0.0397238791682144,0.0246153503342126,0.103188851640066,0.0332458654187676,0.0967124905165842,0.111994422012886,0.0604313715801126,0.0367321007474556,0.0320241983443755,0.0323372734223352,0.067078353954301,0.0507330619939413,0.0794167141569851,0.0751333357541402,0.0428814510007482,0.0534709084833149,0.0277487407571946,0.10409934192111,0.0241122100443277,0.0496420253612947,0.0537351963845164,0.0582488548877806,0.0350645910966237,0.0168781557617085,0.0727878671965949,0.0327284718531233,0.0622233568388334,0.169717081845662,0.068305445696181,0.0551374019635028,0.035202394263881,0.0231181955327918,0.0844815501816124,0.0662319228777934,0.0921672145132673,0.0208733992363103
cg10865119,0.104427825805629,0.154980501271664,0.147004134050394,0.156265215322814,0.158614248871019,0.103734690176788,0.110804804547216,0.139010496647334,0.0813968335942216,0.176105427184354,0.130012605503965,0.110178973557308,0.252628752685657,0.162677258347943,0.14034015377468,0.1274203997952,0.146983795615869,0.134954729522711,0.187687629781648,0.134486970805194,0.121392806518005,0.133570824931831,0.135091114627116,0.147532569153664,0.186686402753794,0.193597067394139,0.148783090475412,0.143533774348599,0.149887477300125,0.124650492439088,0.181662906584985,0.0578975785029354,0.154735265374986,0.149718826166904,0.174446853173253,0.111094896222426,0.102743711612455,0.130392018701845,0.153593109523381,0.128300123050434,0.150569589872733,0.166364644860535,0.157241272517394,0.115731121027075,0.144642207890392,0.158242468582269,0.149504960394982,0.12433393753413,0.135169298681513,0.109596829677965,0.149470217670687,0.13816908138963,0.172906004885592,0.0956202998926875,0.114307456032263,0.0967880751160771,0.136619028353328,0.353285922036063,0.178115542968071,0.133802015320526,0.0804874235037951,0.137727516613827
cg22679120,0.67268446574111,0.678580320712777,0.632813151086488,0.678766496649247,0.682283605101427,0.676491312792373,0.685469774672429,0.691590093159056,0.529640933816755,0.715235139130063,0.656141640744484,0.639635004893862,0.499005752643128,0.652692054457517,0.702265931333313,0.589066303159644,0.764477304587255,0.671867606332931,0.696254477409029,0.626538963316687,0.689381073241918,0.692897436231052,0.702375623255494,0.690434947529625,0.606557851732918,0.675826910942103,0.664983241514704,0.673885589376596,0.681219064797975,0.656158273635244,0.654387448931439,0.750632435597994,0.710597994149965,0.671828395383539,0.645979777120335,0.685402331393059,0.645459983068707,0.661279820142966,0.658693085328931,0.61696404297172,0.666764715700054,0.734460046621885,0.736976154187097,0.674647745083502,0.690950270875039,0.645657524554982,0.703529065179518,0.617767449846253,0.614095698006343,0.758349707897248,0.668752247830099,0.69984841940602,0.706769750099553,0.690259535788601,0.689470296302646,0.677165396600375,0.61882175933982,0.504507935156576,0.624821775024764,0.684356996457787,0.617756035072402,0.710692902164601
cg13931228,0.136818646833922,0.120686570273763,0.137021359128983,0.181193143938911,0.111078151410118,0.0921708279358407,0.0702400457372281,0.0824399700375802,0.0482578459368587,0.178154027255844,0.120830545319677,0.188896812318607,0.0325805927254397,0.125640746098633,0.0741050283644727,0.116767432765496,0.11485348152987,0.125848855848808,0.145329827270473,0.155898286834775,0.133990051213087,0.0947828661260583,0.144242629966627,0.0720750981377991,0.198280604583559,0.179889812436665,0.147723822020539,0.109587848015716,0.15000956088211,0.117391947138081,0.142131665500626,0.0792269366822929,0.120909707983549,0.0966648953986115,0.0669033419719662,0.0992706091305955,0.129733710479369,0.0970225489970974,0.123164632741067,0.0895106505901886,0.139612227013774,0.18627564662855,0.1059756286142,0.100320033462102,0.11412007158819,0.142159149235445,0.10532500208433,0.0955750243917159,0.120768090795805,0.0301985478193327,0.18739013758638,0.118400251882583,0.1238204114431,0.0965925115085791,0.123647491665298,0.0971934256898886,0.163742415997165,0.0912987689821029,0.136718516937726,0.112313973070741,0.183423859420405,0.13954420878253
cg01353448,0.516500741000693,0.41801835076018,0.526957668028411,0.477381280279264,0.435171123059214,0.475877628662901,0.487257894236445,0.548917986707041,0.695588856385107,0.44760618567199,0.512788826597144,0.442799416324552,0.462005636903105,0.436334075833874,0.52857745720461,0.382084662588296,0.464807502928297,0.431932113258613,0.510748551244656,0.392683669926308,0.521625327830939,0.458589461278169,0.409058488874037,0.525994203397502,0.515633932255348,0.505973593208954,0.44095713520166,0.43264331620282,0.480386668312568,0.460507154574856,0.362192007858713,0.563165808943556,0.521209965695423,0.388347242637189,0.550462432590054,0.577390919794419,0.420326546758864,0.522724012305242,0.380796040221803,0.523129948376856,0.530752315561839,0.413985063316494,0.481882354103191,0.507286246542545,0.604323593728146,0.368077113512779,0.636504148295448,0.555680181217002,0.486548048369151,0.643337852674577,0.346777459378329,0.510775013603395,0.497982453386112,0.662365905463184,0.472136818381678,0.637668007456904,0.420223776108042,0.378865837279687,0.459299863026085,0.582615853652728,0.697795597911273,0.509827697377874
cg17408647,0.019548718940343,0.0170762861880685,0.0202288322011767,0.0163349103699465,0.0215946264201006,0.0215341263212052,0.0184928277281014,0.0223622751931954,0.0216668908451353,0.0202783209996868,0.018495809756137,0.0185680561257343,0.02115944940974,0.0206366818271527,0.0163521267487279,0.0197021817074064,0.0222988848800702,0.0186114583207232,0.0207552411462892,0.0191994511576995,0.0180669792270338,0.0171904157171683,0.0162927214649384,0.0259838471857591,0.0282712118624159,0.023743970508586,0.0201734475518648,0.0263226276370501,0.0208376193755462,0.0242136949518173,0.0174631977624417,0.0187934343932491,0.0188329508806288,0.0203686699684737,0.018839279797852,0.0208987001271655,0.0185779916916274,0.0188355531594829,0.0213060508954219,0.0178870390257299,0.0218384305904899,0.0191115348092782,0.0214074993260668,0.0163049380552581,0.0213920442158681,0.019616033283947,0.0166030614523691,0.0215840329611691,0.0174561363560379,0.0185039309636889,0.0227151577424816,0.0232764212879164,0.0258222077172645,0.0202537056218497,0.0301154195801956,0.0178743921813177,0.0204719938885629,0.0159368167017136,0.0201198519001484,0.0180830058245763,0.0192262953275377,0.0219457030574723
cg00945507,0.434796815058659,0.41434505692372,0.604773765255871,0.440650516584885,0.494839869552484,0.432983934151446,0.211663363991859,0.305115059070856,0.270427145080586,0.429884055352096,0.478821262179139,0.521473459933604,0.371478847910805,0.360760222548931,0.475074547510404,0.53308605526617,0.406496000876374,0.288973001971409,0.318167601045018,0.398686991014346,0.349556131128378,0.38411503462645,0.450209567738777,0.258484371891414,0.339752270549425,0.317826577894592,0.323149787047337,0.374893887343046,0.441392383096515,0.333746363625305,0.45219631106181,0.192920414138072,0.375340398251374,0.529704831463708,0.380856019743801,0.373666580539737,0.305647731466016,0.623798790927168,0.461312329858202,0.432813776837809,0.294891421959877,0.589904800898789,0.339451792028256,0.493944501785686,0.447662410081754,0.377900066579481,0.508980264172972,0.485422702003316,0.352286754288801,0.249537103238954,0.308847931397314,0.296004472070603,0.534580029318048,0.348856500859138,0.408549657993144,0.340593043051824,0.488654319711381,0.34530273615494,0.404374543884539,0.387288576663898,0.634290355363955,0.369488737002662
