ProbeID,GSM1338100,GSM1338101,GSM1338102,GSM1338103,GSM1338104,GSM1338105,GSM1338106,GSM1338107,GSM1338108,GSM1338109,GSM1338110,GSM1338111,GSM1338112,GSM1338113,GSM1338114,GSM1338115,GSM1338116,GSM1338117,GSM1338118,GSM1338119,GSM1338120,GSM1338121,GSM1338122,GSM1338123
cg04474832,0.253880111224433,0.251898067442643,0.276185578466374,0.305651047937841,0.277897562300534,0.322457410779002,0.339395543320821,0.28115542553152,0.339968352808086,0.329100616197641,0.308510232866459,0.320321158682929,0.291044673795997,0.226057524905607,0.283184613753996,0.434376374058389,0.285683541041862,0.318735541550668,0.31810333817974,0.266970090416939,0.29744271482215,0.269417735160003,0.317699864854265,0.352772536482249
cg18328933,0.595172478964104,0.715783177044287,0.674315583605664,0.673229849031088,0.739347242658408,0.678553585498043,0.735282040686897,0.703611052699503,0.714893217465691,0.691432504884711,0.680752620796286,0.746776139642785,0.707601876111077,0.72208936612734,0.703780058779693,0.88004407773881,0.689364949472015,0.652044546635938,0.67664328229539,0.669060064886831,0.640286731384555,0.735593770872276,0.695223375858644,0.770771060204008
cg03891319,0.0392398371216582,0.0300591248302133,0.0542597407277463,0.0800518071050632,0.0458859409453213,0.0658692249387074,0.0990699839139094,0.0658488091955602,0.0900072155038334,0.0689141386735905,0.091047273037775,0.0490307753654383,0.0735529394437605,0.0301641058498926,0.0560462247030951,0.034245943286213,0.0735046030042992,0.0676735072328213,0.0984877444755937,0.0626482053507518,0.0418808833181508,0.0638093015204736,0.0665760708669733,0.0764018434718436
cg19008809,0.0236649264343468,0.017758699958266,0.0256431416596467,0.0278861970129357,0.0174733004340595,0.040694279612273,0.0239622789858451,0.0242207651694217,0.0264573389253547,0.0200773294366149,0.0227353725740323,0.0178876229906379,0.0250844073350247,0.0169076554352538,0.0179894315367218,0.0209153681685674,0.0253714628122191,0.0261780328777876,0.0168798622145759,0.0260489982815805,0.0141337574968382,0.0183283805401275,0.0165995991225024,0.0258501386888809
cg16984944,0.218875775795537,0.144760112173468,0.319480229168416,0.20752533279854,0.151902504875873,0.300135598005627,0.21905358012509,0.290660157265713,0.286746779261352,0.190757396318845,0.248132001865604,0.167524520952401,0.239002988638153,0.166320994136041,0.222377098408803,0.275554615731381,0.243573443496423,0.197744845630566,0.21799828530216,0.239602704109225,0.258517021339244,0.175051611334892,0.244222585646041,0.310403397822799
cg20914508,0.105074199433486,0.0595366241367791,0.101193598027505,0.0822614414375366,0.1008223041267,0.102354207225012,0.0676250068949743,0.119289286319043,0.0715729733929826,0.0636512158966602,0.0613144277794514,0.0569868288588358,0.0750358135830851,0.0759196806423,0.0969580628558613,0.0934100825503801,0.0843647666641046,0.0625609991195371,0.066491092961494,0.0835040926968609,0.0533728066268849,0.0658728684308434,0.0793152039273206,0.0834193055876531
cg25564800,0.182104359364079,0.192890909892793,0.170139555110697,0.276301402246533,0.193469502286742,0.217602361328817,0.302085511828238,0.137457250007791,0.390296379457193,0.32462153989634,0.320822444238306,0.334721243630505,0.315993477402859,0.245561290689232,0.245960920732478,0.0171428692644746,0.283527694864624,0.342983019061766,0.269333648879209,0.266588800106501,0.277010510028902,0.280536186963313,0.33190442594612,0.275460047393958
cg03330058,0.283618699851853,0.347122162545008,0.364646716524702,0.300249725456285,0.296338712587393,0.328869478980797,0.383780999017169,0.38923590802471,0.299299870044828,0.333356671365579,0.357688442959321,0.325174764392963,0.390466131872298,0.255630198021153,0.367662269579064,0.389052577875991,0.306318942000813,0.322776139444718,0.385658304724478,0.308464098680423,0.356321563916278,0.345155724529027,0.390320618348454,0.378813985104782
cg02335441,0.0424668088148085,0.0261013986373851,0.0462666323839428,0.0203705068740391,0.0162217471016108,0.0142788987125926,0.0174708936670053,0.025061836781293,0.0183747046959293,0.0390818060334492,0.0261533357877567,0.0157652705579742,0.0199768787182335,0.0107211852371459,0.0301899569260319,0.0254376492581187,0.0206353771401107,0.0112741181582618,0.0311447136744494,0.0132069414657555,0.0345344600943306,0.0220433888672114,0.0194231426354859,0.0206359187437794
cg12616277,0.0307895421185895,0.026665926810115,0.0670112879538659,0.0409873412462617,0.0536886760779138,0.0677896362140195,0.0625868230548807,0.0390267048095303,0.0389781472172247,0.0363789344430447,0.05905256592063,0.0471413558797574,0.0557316814173546,0.0300945586405774,0.044087987880393,0.0419027242525613,0.038855547066098,0.0572967088387475,0.0455379573770843,0.05376480226269,0.0605919017184996,0.0659489344481389,0.0382793004932298,0.0323693418654348
cg14423778,0.368891545169934,0.206313910705749,0.422913189586693,0.333172849060754,0.328293258644705,0.502011655252451,0.372093869203111,0.503917128857266,0.348385286246156,0.441541238132128,0.399847529652313,0.360563524748254,0.452464109471074,0.374604327178559,0.351076897265396,0.402370232785114,0.364579537149873,0.267029752943665,0.367886689644042,0.251532055188573,0.206708826865948,0.296623778267803,0.325505145900593,0.470608222948794
cg24262469,0.139940654457023,0.317510817853259,0.150761898496473,0.254652154872042,0.355062216945628,0.213365318398944,0.197112181931859,0.134510479359113,0.185255046624765,0.194400161718808,0.23354700833995,0.299191696146196,0.273922592156997,0.32160568029091,0.245743686279712,0.0518713723577674,0.265718306755072,0.224897648843424,0.225025534561088,0.26434233853229,0.195518592730981,0.217251127309917,0.242436770700519,0.172849860977748
cg22613010,0.0506365584394028,0.0463796656536185,0.0706017866447959,0.0545855094488447,0.0377448780152383,0.0614284929097744,0.0866075291472362,0.1205257019698,0.0637120863437057,0.0540748854545331,0.0625794326238055,0.0690608994712043,0.0520320531049757,0.0254530460111588,0.062284392728058,0.0494585207217367,0.0541917204668044,0.0756378120125331,0.0947265854437019,0.0381058075608464,0.055410179511909,0.0582946229673963,0.0461028227175028,0.0862512180005229
cg14163776,0.18005541819573,0.186930705785184,0.211382647074869,0.276642493476467,0.179764580216023,0.208077119397941,0.242906737509492,0.212188281120511,0.21626516213458,0.231215281677866,0.246235619543528,0.211712989700566,0.183848292946949,0.224447876896638,0.218770637388227,0.354639109799358,0.226237454343014,0.212777840561381,0.231098913572735,0.211783206355963,0.200060391812005,0.220438759461077,0.212783694043206,0.231039506737002
cg17960516,0.0316283172665008,0.0356521435169045,0.0392614118657282,0.0372951477600634,0.0383282863200113,0.0360430789391802,0.0226750591822091,0.0603496965820968,0.0303252905127296,0.0208855550754307,0.0370078255168539,0.0388426276928876,0.0269570055079298,0.0202949391392752,0.038567576535642,0.045255705182966,0.0216222893749773,0.0345861027906127,0.0392596046770185,0.031660381646427,0.03409997916048,0.0215347774260313,0.0216494806056696,0.0318290367182704
cg09785172,0.0184028408944615,0.0146836908834197,0.0227318429911602,0.0179087161724623,0.0309366204998197,0.0240277607511816,0.0219585615193586,0.0181628682931326,0.0210691427474718,0.0178129527569277,0.0324827874899279,0.0144049535109237,0.0198359418390145,0.0140456060210095,0.0287388990438927,0.0254953428056878,0.020751281193506,0.0280885106022818,0.023987054387082,0.0194537288312642,0.0244123020147917,0.0155756895789633,0.022305632399168,0.0215541521563451
cg16358826,0.0613902478398231,0.11281655811609,0.0984816496750585,0.0931985383834465,0.053945830804186,0.0501134596054067,0.060665230890346,0.0702064761789046,0.0569893013378376,0.0632984942070351,0.0776865507800051,0.0634878188697122,0.0673252222082663,0.0622224153569565,0.0665583220646673,0.0920343586034642,0.0567472876089103,0.140514211133034,0.0866142951423607,0.069034833405629,0.0549211639473355,0.0508730361197123,0.0496416417852538,0.0562808458773766
cg03103192,0.391982843707652,0.584207368895247,0.391533989806072,0.523077667286838,0.402229984950071,0.464931644932122,0.446512529367976,0.503682051044456,0.456068030281131,0.396227156572553,0.415191734901287,0.417709643781361,0.469723501092068,0.513230893379572,0.421321506678189,0.35749369674789,0.328020849866207,0.548644742899644,0.463106260439981,0.433862141981077,0.442391397088046,0.477543417790788,0.324858903040038,0.435606674500136
cg05960024,0.988027365440495,0.990691255084824,0.986862762304596,0.981124087040173,0.979485553435042,0.988396996815791,0.985574082627628,0.98901855409277,0.986177677397852,0.987487442044277,0.987155589878685,0.985762407388225,0.977647616684974,0.988662856960225,0.984133400000305,0.985866710421391,0.981505422098751,0.986845068757966,0.983755324825734,0.983009468697443,0.981380606390012,0.985884919631994,0.98912673584484,0.987938714952279
cg16744741,0.49373572035605,0.333125759605317,0.543292637178527,0.637586113611723,0.407679477537293,0.54388408353977,0.703582743155493,0.473036095065243,0.596809136705482,0.568131403739013,0.679456206371211,0.46323440253239,0.451670497171536,0.351896578385064,0.549084718968411,0.909377048080996,0.45810616859515,0.549333207790161,0.686669113769952,0.433112183577632,0.556348710991224,0.538384427271694,0.630561588019151,0.664209514587308
cg20947775,0.0336638694349369,0.0191905031800112,0.024887025828561,0.0341044372748293,0.0269581725167741,0.0294698670805387,0.0252181389477075,0.0366079275622939,0.0264886891476039,0.0266292331331824,0.021101641651392,0.030188078619619,0.0249136785588987,0.0337766700766019,0.0201995178463379,0.0497238063725453,0.0266675953671052,0.0257386726892923,0.0247884300617452,0.0404140132632217,0.0362029637763007,0.0427852398578147,0.0203648730922972,0.0375503697885369
cg27413543,0.0247721978976366,0.0283388363636878,0.0262295564979048,0.0339728301315296,0.0326075987712177,0.0483712270188246,0.0366285908574412,0.0398817848816372,0.025713548890653,0.0190365823912543,0.0413830906802667,0.0466391949498746,0.0388595639220372,0.0280251653859803,0.0533193295637913,0.0454552227309056,0.048129146604596,0.0362785776387614,0.0336870961202119,0.0305939240320162,0.0286539430311307,0.0391787209035024,0.0332554052437625,0.0202450091242136
cg23092072,0.0182785542436656,0.017607740209557,0.0122979928077796,0.0157171693312737,0.0284672900842479,0.0154551177877366,0.0131867018776022,0.0231497804816192,0.0197115217589054,0.0179091734589942,0.0225907592572421,0.0252388960598116,0.0140483742055552,0.0115699335701684,0.0179803291812009,0.021665446003593,0.0219799890689006,0.0145575068737208,0.0176403457763409,0.0191075303667524,0.0237509037000919,0.0227541812792445,0.0203068299699877,0.018456876273634
cg06044899,0.506710153032325,0.523457001605422,0.567787953081689,0.537847752433932,0.570804835684504,0.58383546682286,0.556690085903127,0.554836388834179,0.535854279715169,0.536453645992534,0.577592281939498,0.560517038320483,0.562884972260528,0.556856867466253,0.518659764965894,0.533091423950786,0.561167628929152,0.531602276680593,0.541803775549948,0.521000181972726,0.500472319133849,0.56595071468232,0.580445524339679,0.573401144368521
cg02827112,0.0273132893445697,0.0181109420073595,0.0534865315729853,0.0318803887793219,0.034202420537891,0.0373646757205648,0.0270000330492981,0.0885336782912695,0.0279229819451166,0.0299048553129634,0.0283101481114184,0.0171650456207859,0.0241618668878233,0.0131813235542691,0.0289131309214696,0.0289474684871724,0.0325816902717142,0.0263159593858213,0.0293064240614666,0.038423649943094,0.0349463576306244,0.018092802426502,0.0332007426557555,0.0346698234074891
cg20305610,0.0155674173632514,0.0118188855536969,0.0351532981106178,0.0219032902862116,0.0311383295602021,0.0350100589968949,0.0240558402666254,0.0249766496773963,0.0317355422026424,0.0248321240339254,0.0161519938578724,0.0183674728274205,0.0265233129489931,0.0187998875423214,0.0270589452810183,0.0179527987278036,0.0287788078551257,0.0202471096775007,0.0335538838118531,0.0209209075662329,0.0179698494320113,0.0218076322777621,0.0163731329918755,0.0175591301353194
cg17853587,0.0557051489977572,0.0252004352362497,0.0382445749299376,0.0365036853819435,0.0265058858020644,0.0483842832689279,0.0456507034510503,0.0564787923765071,0.0282746359672009,0.0392597344089765,0.0614512807322363,0.0287711260043936,0.0375095059847259,0.035708461325494,0.0375658684563787,0.0532622907873415,0.0315415439962913,0.0373062887093532,0.034758791765847,0.0429553769331203,0.040962558982977,0.0354345592953068,0.0320929772936622,0.0584153372505495
cg25148589,0.183620062949459,0.107294790593604,0.160610191376481,0.128156029712652,0.166947308810814,0.187032793129977,0.109338802819933,0.254192118157774,0.0704604767648943,0.105590302163771,0.1154488493663,0.100827853596119,0.0955484238090086,0.104881872489393,0.200090306412438,0.126043194190173,0.102935857314536,0.112003799865958,0.211974282479252,0.0818614976274503,0.0588770188337602,0.0727111777560179,0.103383428545543,0.103527736612985
cg08771731,0.0156514122535917,0.0133640241342429,0.0229500492888967,0.0103980256527362,0.0151571195147209,0.0157985865329881,0.0104623666683303,0.04200634127846,0.0118285719184527,0.0121926967536051,0.0110892284564068,0.00960410309739325,0.0144306277842046,0.0100991094823584,0.0132339810140656,0.0157955085093741,0.0146475090167229,0.0110305161876417,0.0102312628140844,0.0124604985502305,0.0124246216983451,0.0120647555433969,0.0159314339018662,0.0130416342936338
cg07663789,0.025445613524727,0.0263748264329776,0.0299230405546721,0.0215820706039089,0.0274455416952968,0.0351043581949485,0.024645946416783,0.0255998873303283,0.0158747896664677,0.0235241496185429,0.0234236315466657,0.0254507453229014,0.0166474681939413,0.0265832313968376,0.0263871898065202,0.0216299103955847,0.0311329690945367,0.0160874184058139,0.0156761210553637,0.0179376771561164,0.0191401065427681,0.0312235012297856,0.0175537168625559,0.0318144615446913
cg21950518,0.0293003018795087,0.0356245765905382,0.0470994053716334,0.109282244817261,0.0464351162918283,0.0413349139994577,0.0365447944939394,0.127177890623228,0.033025449822348,0.0363147221432146,0.0582172547744114,0.043754054468564,0.0547978702843394,0.0475318233811405,0.0657115790499992,0.0406326571627591,0.058779344201894,0.0352321513630511,0.0437033866112491,0.0265444943688613,0.0277481201409818,0.0467721933444446,0.0316187633521035,0.043431467645959
cg25159610,0.02598531050037,0.0221474472168061,0.0441110409936559,0.0373664377710369,0.0421512948173173,0.0429324602249333,0.0291385210192564,0.0310253689250238,0.036369705047985,0.040292462310007,0.0338542524708051,0.0328806188245442,0.0313535729679211,0.0359851485145023,0.0417761040351776,0.0378667774369824,0.0443400125411284,0.0375964960869982,0.0429099872934035,0.0390821722965786,0.0377002018182404,0.0328201535779027,0.0330476992044317,0.0447766524406554
cg23941599,0.0538344976137027,0.0852255854122805,0.0351660228509185,0.0828475823861576,0.0647854857078726,0.0663439774309846,0.0695341468316679,0.0614146755738427,0.107431940637367,0.0630213630001118,0.070821927018638,0.092048714419171,0.0801567859309631,0.0358798820481908,0.0584606863346131,0.0334965944606479,0.109092783203608,0.0655897902519043,0.0484357792357105,0.0606504476432653,0.0733414940397724,0.0659548565213641,0.0561406613713549,0.0535919013189977
cg04431054,0.296329352065744,0.546267742194092,0.134876448526877,0.174768629433935,0.316897896782835,0.359244166053887,0.528893104855362,0.203755047584666,0.273022081133099,0.315849101556832,0.199226178563227,0.287184272536857,0.158555059158175,0.0953082218649683,0.125584929873616,0.31328578459579,0.140333146927518,0.175604224587768,0.364915222790201,0.245305343019367,0.274256103683381,0.200996150285382,0.333178644332402,0.344995260531406
cg22197830,0.670764930495519,0.773745678705902,0.723187319354956,0.802398967285641,0.735284882086744,0.750899070315097,0.804228188403122,0.721514320957518,0.814489186862244,0.806192911899395,0.781446356104047,0.774236180297923,0.766932037911495,0.723164813034094,0.73640452774325,0.748998476071219,0.78376384348711,0.759483546561915,0.757848928491424,0.753126822645833,0.7817271908722,0.611336729243425,0.776937775099319,0.777232781232528
cg19569684,0.898820109409826,0.868819797095844,0.864110725100338,0.943549138586968,0.892008607855448,0.900675972352003,0.911129071537258,0.869934358007935,0.898002025352267,0.920506290407274,0.878758671754931,0.879093035816216,0.922672280866017,0.876583887567088,0.860848926443378,0.807331509441673,0.919406850555557,0.898177549548223,0.872753532573719,0.896696296114267,0.897585177129612,0.849829837871882,0.869044891914157,0.874861135559799
cg10345936,0.830796927067035,0.941895885907101,0.75081248116726,0.88357686389357,0.870219804543423,0.781108897240615,0.890876691336763,0.76794753287923,0.900160337233901,0.884951907654099,0.918042468443176,0.89298992177406,0.920961924235705,0.899577272484056,0.808885968001281,0.522911203418158,0.877173331209848,0.91829386390967,0.925972029250897,0.886370750967982,0.895900647618548,0.850078545207323,0.934133503045615,0.856922146106209
cg16494477,0.0474977160964229,0.0297270723224675,0.0588101485108642,0.0397156919798741,0.046731885208719,0.0700470400187599,0.0327395870239331,0.0567643652571714,0.0338767576490325,0.055510285891021,0.0583532218730872,0.0576504232969368,0.0432715461191937,0.0369261975611452,0.042348702710428,0.0592349114982226,0.0484367220136476,0.049543899014681,0.072547218939254,0.0416234760545503,0.0413679170017769,0.0548711970745177,0.0336421623945766,0.055990302210251
cg27092035,0.0357323328360988,0.0201750056237926,0.0391288188533232,0.0476099383488326,0.0334830142369225,0.0308938971039912,0.0345279641918275,0.0245004795942506,0.0240133495484452,0.0264987643290892,0.0263835495186551,0.0354619001948034,0.0272240693020628,0.0276041338152698,0.0234028019083904,0.0321993437777093,0.029624183615046,0.0323536126131667,0.0210516619385114,0.0231256168795944,0.0253158382445524,0.0403367492378019,0.0409408400352809,0.0185867448887345
cg23517605,0.126319973591799,0.130263695351224,0.189574307189173,0.124831356709122,0.130527873948108,0.139457834904566,0.105054865344118,0.193584790833418,0.0695346211341727,0.0928512660835019,0.100195572200934,0.114387396698073,0.0736794586885736,0.115702987668369,0.113181596286241,0.048157954307913,0.102984358950268,0.102895922870796,0.107004434122482,0.137445366254681,0.0891753769348021,0.0697792754527247,0.0861342351825614,0.112710519638962
cg01570885,0.328953172153174,0.377354035902149,0.452704762996201,0.422727739885333,0.467518237234354,0.459265879692721,0.458092625320558,0.479788973794931,0.464307270624221,0.449517512322711,0.496224424705443,0.449321926110063,0.421374243413802,0.415648434962545,0.448077581350807,0.542152751823829,0.320781714506448,0.42759726994633,0.427008987688909,0.43238036857398,0.399899270357428,0.473763331442526,0.442785656112479,0.448555774951334
cg22736354,0.226181561354401,0.122707226642535,0.218366556321911,0.121111587865933,0.181875325737883,0.228876777312585,0.12001130675371,0.309499688143032,0.135670855845434,0.0768222295846595,0.0909809420327332,0.140336902687048,0.129904040602322,0.168054568577153,0.146964355385997,0.102931767351871,0.133483392364344,0.0861532665628097,0.102871828140412,0.169161152162327,0.118338872976937,0.0771728222174651,0.0588380972905369,0.142475928566539
cg06493994,0.142909988731156,0.0591086573577713,0.135314831597976,0.06340907995526,0.1565273814854,0.176738848446405,0.0671743445146792,0.224504823043663,0.0585055919904313,0.0578911241590286,0.0763874553208269,0.111253090820502,0.0844492018797715,0.124241776278237,0.150297843204182,0.187473168052718,0.088118789128312,0.0667056219113523,0.0790545821266565,0.103313862990097,0.0631793131275622,0.0733527417378,0.0596616030272027,0.0894829003655984
cg14258236,0.981904660290394,0.977943870277979,0.974512819581185,0.97384848279123,0.965306620489247,0.969872422929708,0.972147667640966,0.973813582124628,0.964478153662639,0.980776229124702,0.967815793628379,0.970910774253501,0.968128311586828,0.923773617166803,0.950786791919168,0.871287487989256,0.97188805473318,0.978479352515415,0.965336724762919,0.976396960777403,0.982194905923468,0.952038754382288,0.977895482477231,0.96630476342394
cg03270204,0.892118547032023,0.962842519958594,0.926845995255138,0.908535214542104,0.948547609265429,0.905947571043535,0.916652864705315,0.911541859384787,0.891915181032889,0.834250696702351,0.929280764278313,0.813604348980004,0.925095518997095,0.929601710889982,0.921080154199255,0.147377642390717,0.893069606237965,0.928875823356971,0.831242841108785,0.911018791521512,0.888001979822744,0.94335270393213,0.963011765929827,0.947409003548739
cg16150435,0.853096028414293,0.866155862627985,0.845954600400737,0.911764437708445,0.841981389828875,0.838253072021927,0.921749460299996,0.844634925536222,0.897114711641037,0.845830998485735,0.888518194337113,0.862305721852328,0.916546747767777,0.872196148929156,0.831977566741678,0.716967291594989,0.896811045273042,0.882407313907209,0.826727570092415,0.899574759492894,0.840157993921518,0.88833794757433,0.905542285707862,0.856838178161543
cg18055007,0.140972288926853,0.0386084374945002,0.191985851993544,0.111928437903725,0.108196947012949,0.193028025662032,0.0855169892676759,0.306871218445319,0.0525905660481881,0.0462605877592171,0.0703794543065838,0.058691768076902,0.0574456402816568,0.11854298502225,0.0783173689574543,0.0458592741021634,0.108072929351739,0.062863809977106,0.0664255921576942,0.130018160813937,0.0495975184992221,0.0707151188772795,0.12340127373173,0.0823706558338639
cg26824091,0.0323763319426833,0.0162330487987267,0.0159076528241542,0.0340958183009379,0.0287976946391039,0.0480018114455433,0.0270929888249439,0.0351657705727919,0.0247641146566924,0.0252010956899895,0.0489383864784362,0.0281428482623121,0.0253616164554929,0.0232145611699315,0.0312182984604038,0.0123959566366462,0.0329531532787349,0.0423187135944698,0.0280023082686857,0.0458268989626084,0.0302995666904966,0.0300334384755158,0.0300076547612851,0.0283137402381057
cg04452713,0.0890859208997754,0.0286100812643358,0.151572507180356,0.10393625597036,0.0577224672243725,0.0884400407771948,0.0635852024709485,0.190375852540216,0.06248201886239,0.0385019148315106,0.0527626426659104,0.0469170332557931,0.043101184904529,0.123020250215748,0.0869425316878594,0.0874421756622504,0.0563785999790726,0.0722745585775714,0.0854939637051858,0.0483406000781077,0.0603981641617306,0.131320384345257,0.0523245867019466,0.117269666736698
cg02217159,0.0683535189928994,0.0980631049713551,0.0687850533426122,0.1030172969985,0.0557629588894181,0.136287113589699,0.0632231086101517,0.187481575302325,0.0674643083383105,0.123572117934819,0.060255911727267,0.144225020147371,0.0960087816420967,0.0364858947738091,0.132658908357263,0.0667152911169638,0.0792754024661338,0.0707349937708729,0.0567266797595716,0.0446575410004364,0.0777212918265188,0.0591252245169955,0.093827818052901,0.10194683615365
cg10940099,0.00920350534669366,0.00863006434670875,0.0113799266579973,0.00894267759463806,0.0115051773198577,0.00739338555245587,0.00796237993429099,0.0064695955478961,0.00810665295140373,0.0122021136531699,0.00955357303636984,0.0103959018615136,0.00722324026543,0.0116790256549055,0.0174534001920031,0.0107689706249865,0.00951364159605115,0.00905806428520268,0.0157632438216702,0.0134032236246131,0.00977758712213548,0.00821143824975842,0.0108084936110855,0.0128327319662516
cg15381769,0.0132714076232677,0.0318034334264993,0.0355415964855857,0.0144336238820716,0.0445681965184197,0.0325585338211081,0.0201921748202279,0.0317454387310102,0.0232646685046189,0.017574260583157,0.025481092467407,0.0354479847114847,0.0210278485751885,0.0175779371577334,0.0265055462966558,0.0346622696871487,0.0327418341589139,0.0256774759012969,0.0293243137150706,0.0196352278184437,0.0310471030206785,0.0219329491530116,0.0265303884959935,0.0330633195324088
cg15804973,0.561782278254023,0.516229451908497,0.525218751666706,0.590462128557094,0.333662298136746,0.27057427681187,0.597015432130267,0.471984722547954,0.55496142855033,0.518745197944349,0.581634116411374,0.465323074057902,0.458124357360075,0.3331129742322,0.503531448155682,0.516428171020046,0.551554091164925,0.578677433780582,0.52332313743411,0.368667586453752,0.573656626732161,0.411473806120541,0.608088861894993,0.476861644434569
cg15185286,0.0129500579863779,0.0146869392774378,0.0164427287757505,0.0174779062312996,0.0169257805385578,0.0135244377665898,0.0187383724667718,0.015885622821234,0.0164880402354248,0.0112474218598303,0.0154617863921743,0.0172900875326541,0.0200976194089416,0.015877935859157,0.0154059744624401,0.0123085381335489,0.0145004342218707,0.0149209048218899,0.0170112363409987,0.0131920168221408,0.0187752027330802,0.0129421702615529,0.0201499706899315,0.0149354291964228
cg26620959,0.0481807157725844,0.0175246958001572,0.109670088463394,0.0393520832737646,0.0457528225464745,0.058101079807382,0.0235631880632123,0.0576992482955596,0.0226428022094353,0.0574828970987188,0.0466302003240573,0.0483562254405285,0.0605932998511711,0.0191462018678098,0.0255999400651821,0.0226019706538281,0.0375020485679209,0.0457479165901672,0.0375809253979221,0.0321005547893244,0.040020206321525,0.0172347550576588,0.0373435658943009,0.0419560571061747
cg26845300,0.0521200995835401,0.0143878590378232,0.11474650551779,0.0380516119022591,0.0196380564415118,0.0662769936770275,0.0192693085733864,0.188552245755753,0.0189568730722215,0.0225005938953068,0.0164705854556977,0.0510920860613657,0.0268144495683869,0.0327547034344794,0.0433889035685713,0.0157323231020498,0.022525541794321,0.0220172446641334,0.0289594331076734,0.038195868991685,0.0243279142833169,0.0161544841808094,0.0372337790386888,0.070424916568884
cg10865119,0.0495169283955144,0.124238661501272,0.089786132095875,0.0898194429808435,0.15469954496048,0.0690072396176565,0.166327731372349,0.0957586363182676,0.170904721985429,0.174099088498208,0.16839282117633,0.166479941034541,0.135695334333862,0.0618386733764233,0.184142211935004,0.0328195888708798,0.162696997723392,0.193913101204146,0.130605014225354,0.123895194141672,0.163836162733344,0.15566155601995,0.136640225008125,0.146846704562112
cg22679120,0.584718045014192,0.664711211144639,0.664098811851926,0.697852814485785,0.70861535006748,0.617854906520152,0.686599347916427,0.645575512392267,0.661385720530284,0.669058064116302,0.601624306826663,0.699830883667399,0.659727212182466,0.630941457937875,0.695105898302359,0.0834904128837503,0.690985224993831,0.694697814666319,0.582689023626491,0.65877464568401,0.63272442489739,0.693686177828624,0.645883796733314,0.634425488998672
cg13931228,0.141000447471204,0.0991416186717876,0.0668102381088113,0.130390862380063,0.0363570942889507,0.120915907711606,0.14038751320753,0.0896270273810762,0.130667158894348,0.0759604042742858,0.1782078748122,0.11429681593395,0.118185030599114,0.0381253637213486,0.0963332109556474,0.178198176555635,0.10217262778769,0.101114754966472,0.0937070767452541,0.0690855734288376,0.117517264284871,0.0301398436739466,0.176146107735759,0.0916844651998694
cg01353448,0.538961836667694,0.393347104899369,0.485595501693866,0.370551379339321,0.557904147586636,0.666460791619524,0.478972852689525,0.59979501347206,0.4572446293213,0.43122075125351,0.33207857929645,0.426922993162185,0.528760748919497,0.470044141514809,0.573001963306752,0.45410697577278,0.4809455876408,0.468526702343297,0.37517387836957,0.490736086201089,0.492436328078521,0.53691642424369,0.535505130256895,0.585486880520768
cg17408647,0.0180465421033439,0.0138858888917498,0.0222759813305441,0.0181178705753018,0.0297633493970719,0.0227894928480898,0.0257232678447397,0.0233329705403453,0.025239058289595,0.0162951618217089,0.0189180409547479,0.0244835092022907,0.0154614520447122,0.019874274689314,0.0250596867049119,0.0142747615512522,0.0171606844708387,0.0191300308965109,0.0244251334811838,0.0248824036022653,0.0198749835077544,0.0196321105891846,0.0235978489387546,0.0182260926630698
cg00945507,0.336995325927057,0.317867073404536,0.271490094412684,0.390912336758786,0.295221131890567,0.362703652859313,0.37313261947959,0.488342052533056,0.453146930187041,0.369887579505178,0.302522771295932,0.590400603531774,0.441896834064763,0.225103859202347,0.393631468784752,0.46880987654275,0.468334305506338,0.536219950438273,0.320038855827276,0.436950569036335,0.430590383518201,0.528384230395662,0.456872002970142,0.406338842600057
cg20692569,0.389296044281036,0.362246577727359,0.415756571898613,0.381339416483255,0.391486133483221,0.376582059796375,0.360557509042505,0.451602636943054,0.309347340944057,0.34545476694137,0.35287302411307,0.403192949535059,0.320503191690977,0.37355647622696,0.419190084370851,0.390858006838628,0.343897248125966,0.288386186910994,0.386794464104,0.344647787232263,0.361135930570054,0.353849110975621,0.353444041961961,0.359222205060665
cg27319898,0.03040610422707,0.0344638395535555,0.0446753827221755,0.050271649265803,0.0447195217156887,0.0488069349349595,0.0285870792855117,0.0731012501719536,0.0430264025421894,0.0364898029216685,0.0532271004957486,0.0291977597654207,0.0355597701962947,0.0553242328773796,0.0479281780120281,0.0502464073929813,0.0349738632428314,0.0278140476188941,0.050644364444165,0.044595095748058,0.0318966746337036,0.0338136500440933,0.0276255516213477,0.041169325493073
cg03682823,0.450426614634803,0.446595649011973,0.51932866592359,0.508724065124858,0.510487698903344,0.525279693915986,0.83051940835024,0.527270494218641,0.515102030794177,0.825154079861131,0.50621077956614,0.543248900023822,0.518824161554553,0.500707221824391,0.5277825689825,0.833407422242767,0.509769017856207,0.539119200573634,0.48761594522521,0.522805035918062,0.479120074065157,0.528329529707264,0.483612876704104,0.543393973885136
cg18139769,0.455287568205607,0.465312154771999,0.531208010725566,0.533015205184436,0.52454612789528,0.513293692996675,0.947811723545028,0.547828125705995,0.528283681232577,0.939541017544545,0.507888484128666,0.536604531608617,0.503286955008123,0.513021677717677,0.531841129934021,0.955004456166991,0.514228579240078,0.535122906389893,0.482240627745359,0.522180665979244,0.502180342260675,0.517121508434911,0.533704009052328,0.552306862872772
